Date,High,Low,Open,Close,Volume,Adj Close,Predictions
2019-06-28,1082.800048828125,1073.800048828125,1077.22998046875,1082.800048828125,1683600.0,1082.800048828125,1092.8118
2019-07-01,1108.5899658203125,1095.3299560546875,1101.0400390625,1100.0,1459800.0,1100.0,1092.4062
2019-07-02,1112.8900146484375,1099.6700439453125,1104.8299560546875,1112.5999755859375,1031500.0,1112.5999755859375,1092.2247
2019-07-03,1127.989990234375,1114.8499755859375,1118.5,1122.989990234375,1007700.0,1122.989990234375,1092.685
2019-07-05,1134.6500244140625,1117.5,1119.3699951171875,1132.6700439453125,1489700.0,1132.6700439453125,1094.0038
2019-07-08,1127.2099609375,1111.760009765625,1125.8699951171875,1116.7900390625,1494400.0,1116.7900390625,1096.2766
2019-07-09,1127.8599853515625,1107.1500244140625,1110.3199462890625,1124.2900390625,1473600.0,1124.2900390625,1098.6042
2019-07-10,1142.3399658203125,1130.6600341796875,1132.3199462890625,1140.9100341796875,1535500.0,1140.9100341796875,1101.1609
2019-07-11,1153.239990234375,1139.530029296875,1146.1600341796875,1144.0799560546875,1300200.0,1144.0799560546875,1104.3688
2019-07-12,1147.5,1138.56005859375,1142.9300537109375,1145.3399658203125,1093900.0,1145.3399658203125,1108.0363
2019-07-15,1150.6800537109375,1140.0,1145.3399658203125,1150.510009765625,1058200.0,1150.510009765625,1111.9497
2019-07-16,1158.5799560546875,1146.72998046875,1146.72998046875,1153.4599609375,1267600.0,1153.4599609375,1116.0775
2019-07-17,1158.43994140625,1146.6199951171875,1150.9200439453125,1146.739990234375,976900.0,1146.739990234375,1120.3026
2019-07-18,1148.1700439453125,1132.8599853515625,1142.0,1147.239990234375,1272500.0,1147.239990234375,1124.1877
2019-07-19,1151.5799560546875,1131.25,1149.3199462890625,1131.550048828125,1159200.0,1131.550048828125,1127.6888
2019-07-22,1140.02001953125,1125.2099609375,1135.469970703125,1139.2099609375,1445700.0,1139.2099609375,1130.1941
2019-07-23,1148.8599853515625,1132.8499755859375,1143.449951171875,1148.050048828125,1032400.0,1148.050048828125,1132.1489
2019-07-24,1145.4599609375,1128.510009765625,1132.6199951171875,1139.72998046875,1359600.0,1139.72998046875,1133.935
2019-07-25,1143.5899658203125,1123.7099609375,1138.949951171875,1135.93994140625,2738100.0,1135.93994140625,1135.2345
